0,0,0,21,0,3,25,21
0,0,0,20,0,7,23,22
0,0,0,19,0,3,25,17
0,0,0,25,0,3,18,21
0,0,0,18,0,9,18,22
0,0,0,26,0,3,26,15
0,0,0,21,0,4,29,20
0,0,0,13,0,3,16,14
0,0,0,20,0,6,28,17
0,0,0,15,0,4,19,24
0,0,0,28,0,3,26,17
0,0,0,21,0,8,16,25
0,0,0,23,0,6,16,16
0,0,0,19,0,6,17,21
0,0,0,20,0,6,18,23
0,0,0,22,0,7,19,18
0,0,0,13,0,12,30,18
0,0,0,21,0,7,19,25
0,0,0,29,0,5,25,21
0,0,0,20,0,5,22,15
0,0,0,19,0,10,29,18
0,0,0,18,0,8,13,22
1,1,0,21,0,8,15,19
2,2,0,16,0,6,25,17
3,3,0,22,0,12,22,28
3,3,0,22,0,8,19,16
5,5,0,19,0,16,18,20
5,5,0,14,0,8,19,19
7,7,0,16,0,9,23,18
7,7,0,21,0,4,15,17
5,5,0,24,0,10,32,20
8,8,0,15,0,10,24,18
7,7,0,20,0,7,19,28
9,9,0,28,0,16,13,25
9,9,0,24,0,7,22,23
10,10,0,16,0,7,14,24
8,8,0,25,0,12,18,24
10,10,0,20,0,10,18,17
12,12,0,18,0,16,26,20
13,13,0,22,0,17,20,16
15,15,0,19,0,5,16,22
16,16,0,21,0,10,13,24
14,14,0,17,0,11,27,22
16,16,0,26,0,6,25,21
19,19,0,15,0,12,25,19
19,19,0,14,0,9,21,25
17,17,0,25,0,8,25,28
16,16,0,19,0,13,33,12
18,18,0,17,0,11,18,16
18,18,0,30,0,13,15,18
11,11,0,15,0,5,26,29
15,15,0,15,0,9,19,21
9,9,0,18,0,12,16,25
13,13,0,18,0,10,20,20
12,12,0,18,0,14,18,20
9,9,0,24,0,6,20,19
9,9,0,20,0,9,27,19
7,7,0,26,0,5,14,20
9,9,0,18,0,5,17,13
7,7,0,16,0,8,27,24
6,6,0,21,0,9,20,24
7,7,0,19,0,11,25,29
6,6,0,23,0,9,22,16
4,4,0,25,0,10,17,24
4,4,0,12,0,9,20,23
4,4,0,18,0,12,20,20
0,0,0,23,0,6,20,19
1,1,0,13,0,5,29,25
2,2,0,22,0,7,22,19
0,0,0,21,0,6,22,29
0,0,0,25,0,4,24,33
0,0,0,24,0,5,24,21
0,0,0,14,0,4,30,17
0,0,0,15,0,7,16,15
0,0,0,19,0,7,13,20
0,0,0,17,0,8,18,14
0,0,0,24,0,2,19,24
0,0,0,29,0,5,20,25
0,0,0,19,0,8,21,31
0,0,0,18,0,4,10,23
0,0,0,30,0,3,23,20
0,0,0,20,0,5,25,25
0,0,0,21,0,5,20,25
0,0,0,22,0,1,17,21
0,0,0,15,0,5,20,13
0,0,0,23,0,4,23,24
0,0,0,17,0,2,19,25
0,0,0,26,0,2,27,20
0,0,0,18,0,2,21,21
0,0,0,18,0,0,28,21
0,0,0,20,0,7,18,22
0,0,0,22,0,3,24,13
0,0,0,16,0,3,24,18
0,0,0,22,0,0,25,18
0,0,0,19,0,2,24,20
0,0,0,18,0,1,20,16
0,0,0,22,0,2,13,16
0,0,0,15,0,2,23,15
0,0,0,17,0,1,21,15
0,0,0,28,0,2,20,15
0,0,0,24,0,0,19,19
0,0,0,23,0,2,14,25
0,0,0,19,0,0,20,23
0,0,0,17,0,3,17,14
0,0,0,11,0,3,21,16
0,0,0,14,0,2,19,17
0,0,0,11,0,0,19,25
0,0,0,19,0,2,21,27
0,0,0,26,0,0,19,15
0,0,0,18,0,1,18,16
0,0,0,18,0,0,21,19
0,0,0,21,0,3,20,19
0,0,0,20,0,5,14,28
0,0,0,15,0,1,14,20
0,0,0,21,0,2,25,20
0,0,0,19,0,1,21,24
0,0,0,27,0,2,12,19
0,0,0,18,0,0,23,21
0,0,0,28,0,3,18,16
1,1,0,22,0,9,26,20
2,2,0,20,0,0,20,15
2,2,0,29,0,4,9,28
4,4,0,15,0,1,20,22
4,4,0,21,0,5,17,28
6,6,0,18,0,5,32,22
9,9,0,21,0,6,20,35
12,12,0,24,0,6,15,21
9,9,0,18,0,3,7,21
9,9,0,17,0,5,12,27
18,18,0,25,0,4,16,17
15,15,0,21,0,1,21,22
15,15,0,21,0,2,12,30
17,17,0,12,0,2,20,9
23,23,0,23,0,6,14,28
31,31,0,15,0,8,29,17
26,26,0,24,0,7,30,21
36,36,0,28,0,3,23,13
35,35,0,18,0,10,21,16
43,43,0,22,0,10,24,19
38,38,0,20,0,5,20,20
48,48,0,15,0,9,20,19
50,50,0,19,0,3,27,26
60,60,0,20,0,6,20,19
46,46,0,16,0,7,20,26
65,65,0,21,0,2,23,20
58,58,0,15,0,4,15,23
66,66,0,14,0,6,24,17
59,59,0,22,0,3,15,25
67,67,0,21,0,9,23,24
64,64,0,26,0,5,16,19
64,64,0,27,0,8,22,21
52,52,0,21,0,5,23,21
66,66,0,25,0,2,25,19
69,69,0,28,0,1,19,24
63,63,0,22,0,6,24,15
56,56,0,26,0,6,26,16
64,64,0,22,0,6,24,26
64,64,0,19,0,4,16,19
69,69,0,23,0,4,25,17
54,54,0,20,0,6,18,12
59,59,0,27,0,4,16,30
52,52,0,17,0,2,18,18
36,36,0,16,0,9,20,16
52,52,0,26,0,9,26,25
42,42,0,18,0,8,27,18
40,40,0,24,36776,7,20,18
38,38,0,19,0,5,28,22
31,31,0,22,0,2,20,30
21,21,0,18,0,5,25,13
28,28,0,30,0,9,23,21
25,25,0,23,0,8,19,19
19,19,0,19,0,6,27,33
21,21,0,16,0,4,22,16
19,19,0,17,0,5,23,19
20,20,0,18,0,6,24,24
12,12,0,27,0,7,25,22
13,13,0,15,0,7,20,22
9,9,0,28,0,2,18,24
8,8,0,19,0,10,23,23
7,7,0,15,0,5,21,17
5,5,0,23,0,7,18,20
6,6,0,16,0,6,31,22
4,4,0,19,0,9,15,25
1,1,0,17,0,8,29,19
0,0,0,20,0,11,20,23
0,0,0,15,0,5,20,27
1,1,0,23,0,8,22,22
0,0,0,24,0,4,17,21
1,1,0,19,0,6,12,22
0,0,0,19,0,6,18,24
0,0,0,22,0,12,14,18
1,1,0,25,0,6,17,17
0,0,0,24,0,13,16,21
0,0,0,27,0,7,17,21
0,0,0,14,0,4,16,16
0,0,0,20,0,5,14,19
0,0,0,15,0,6,18,17
0,0,0,30,0,8,24,21
0,0,0,23,0,6,22,23
0,0,0,13,0,8,23,23
0,0,0,19,0,5,24,32
0,0,0,13,0,10,22,24
0,0,0,21,0,5,20,18
0,0,0,14,0,2,19,15
0,0,0,20,0,5,23,17
0,0,0,21,0,1,20,18
0,0,0,25,0,2,26,20
0,0,0,20,0,4,16,26
0,0,0,16,0,2,19,25
0,0,0,16,0,3,14,15
0,0,0,20,0,0,31,23
0,0,0,22,0,2,10,24
0,0,0,22,0,1,15,21
0,0,0,24,0,1,16,20
0,0,0,22,0,2,18,22
0,0,0,13,0,0,18,21
0,0,0,23,0,2,18,20
0,0,0,20,0,1,24,21
2,2,0,21,0,1,21,17
2,2,0,21,0,1,15,23
2,2,0,18,0,2,27,28
2,2,0,27,0,1,20,31
6,6,0,27,0,0,14,28
2,2,0,17,0,1,15,25
9,9,0,25,0,1,26,18
6,6,0,15,0,0,16,15
12,12,0,30,0,3,17,18
10,10,0,17,0,0,16,26
20,20,0,22,0,0,31,18
20,20,0,24,0,2,22,22
16,16,0,21,0,2,23,20
29,29,0,29,0,1,23,24
31,31,0,23,0,2,20,32
39,39,0,22,0,2,19,31
33,33,0,20,0,4,23,22
49,49,0,24,0,3,22,21
48,48,0,26,0,2,20,28
62,62,0,13,0,2,22,20
67,67,0,8,0,1,25,18
89,89,0,22,0,1,22,12
86,86,0,19,0,2,21,23
81,81,0,22,0,1,17,20
114,114,0,19,0,5,24,26
111,111,0,23,0,3,20,16
130,130,0,15,0,2,28,26
127,127,0,21,0,2,24,23
131,131,0,18,0,3,25,24
138,138,0,19,0,4,27,16
173,173,0,22,0,4,13,30
158,158,0,21,0,3,21,18
176,176,0,21,0,3,10,21
162,162,0,22,0,3,16,31
218,218,0,18,0,2,19,20
187,187,0,14,0,7,24,19
209,209,0,20,0,3,14,27
189,189,0,17,0,4,15,26
213,213,0,15,0,3,21,16
188,188,0,17,0,3,15,19
207,207,0,20,0,7,20,16
216,216,0,18,0,4,18,21
186,186,0,20,0,1,18,18
207,207,0,19,0,3,23,27
194,194,0,22,0,1,16,13
199,199,0,20,0,2,18,22
198,198,0,24,0,5,18,19
174,174,0,19,0,5,25,16
171,171,0,9,0,4,24,25
145,145,0,19,0,5,19,24
174,174,0,25,0,3,11,22
146,146,0,18,0,4,31,18
144,144,0,27,0,3,26,26
135,135,0,24,0,4,24,18
135,135,0,26,0,4,21,13
138,138,0,13,0,8,18,18
132,132,0,13,0,4,19,27
114,114,0,15,0,3,21,22
94,94,0,18,0,7,18,31
81,81,0,16,0,7,31,15
87,87,0,20,0,5,20,19
72,72,0,20,0,6,24,20
74,74,0,22,0,10,25,21
57,57,0,23,0,11,19,17
50,50,0,18,0,12,17,29
42,42,0,20,0,6,16,20
37,37,0,27,0,7,19,23
37,37,0,19,0,5,21,16
37,37,0,20,0,12,22,23
31,31,0,16,0,11,26,17
26,26,0,29,0,6,26,25
22,22,0,24,0,8,20,12
16,16,0,16,0,14,14,19
13,13,0,14,0,6,31,16
15,15,0,16,0,9,21,16
8,8,0,28,0,10,20,25
6,6,0,26,0,3,10,19
6,6,0,25,0,8,23,21
2,2,0,30,0,5,13,25
0,0,0,14,0,9,20,18
5,5,0,14,0,6,20,14
2,2,0,24,0,12,18,13
2,2,0,16,0,8,15,24
0,0,0,18,0,9,18,17
0,0,0,13,0,7,23,26
2,2,0,18,0,6,22,27
0,0,0,18,0,6,19,23
0,0,0,21,0,11,26,18
0,0,0,14,0,6,23,18
0,0,0,15,0,6,19,16
0,0,0,26,0,12,19,16
0,0,0,26,0,7,19,23
0,0,0,19,0,5,14,23
0,0,0,20,0,5,17,24
0,0,0,22,0,5,17,17
0,0,0,14,0,4,20,23
0,0,0,27,0,5,18,14
0,0,0,19,0,4,12,30
3,3,0,24,0,5,21,16
1,1,0,27,0,4,22,20
2,2,0,19,0,9,19,20
1,1,0,21,0,2,20,22
0,0,0,19,0,3,23,18
2,2,0,20,0,2,27,21
3,3,0,26,0,2,30,22
3,3,0,16,0,4,27,33
6,6,0,21,0,3,18,22
8,8,0,20,0,2,21,22
10,10,0,18,0,0,20,16
14,14,0,20,0,4,25,23
14,14,0,20,0,2,30,27
10,10,0,18,0,1,24,23
16,16,0,21,0,1,9,20
29,29,0,25,0,2,17,20
29,29,0,25,0,1,23,14
33,33,0,21,0,1,32,17
29,29,0,23,0,1,18,21
44,44,0,24,0,3,20,24
54,54,0,19,0,0,21,25
68,68,0,18,0,1,21,17
85,85,0,20,0,2,17,16
84,84,0,20,0,0,15,17
81,81,0,31,0,1,13,16
111,111,0,29,0,1,24,19
112,112,0,23,0,1,15,18
141,141,0,29,0,0,28,22
146,146,0,17,0,1,25,23
158,158,0,17,0,4,11,28
175,175,0,25,0,0,22,21
176,176,0,14,0,0,16,16
204,204,0,20,0,0,23,16
220,220,0,21,0,1,14,21
210,210,0,25,0,3,27,21
244,244,0,27,0,4,27,22
272,272,0,16,0,4,28,15
276,276,0,19,0,1,21,13
290,290,0,27,0,0,28,24
337,337,0,24,0,0,19,26
325,325,0,11,0,4,20,19
347,347,0,18,0,1,24,14
329,329,0,30,0,2,27,20
341,341,0,15,0,1,27,23
364,364,0,21,0,0,28,22
417,417,0,18,0,0,19,24
365,365,0,24,0,1,21,19
410,410,0,25,0,0,16,13
385,385,0,19,0,4,23,14
428,428,0,21,0,2,16,21
400,400,0,22,0,1,19,23
421,421,0,24,0,0,15,16
387,387,0,21,0,2,21,17
425,425,0,22,0,0,18,22
401,401,0,16,0,1,20,28
409,409,0,13,0,2,20,14
403,403,0,28,0,3,27,17
367,367,0,14,0,2,26,17
369,369,0,23,0,6,21,21
374,374,0,24,0,3,20,22
315,315,0,15,0,4,28,22
318,318,0,21,0,5,19,21
286,286,0,16,0,5,14,15
277,277,0,20,0,3,21,22
309,309,0,18,0,5,22,14
262,262,0,20,0,5,25,26
256,256,0,20,0,7,17,22
259,259,0,17,0,5,27,15
220,220,0,24,0,5,22,20
221,221,0,16,0,7,25,21
198,198,0,20,0,12,16,26
184,184,0,22,0,11,30,20
146,146,0,22,0,13,20,28
164,164,0,22,0,9,20,17
143,143,0,16,0,15,22,27
131,131,0,24,0,13,13,24
106,106,0,16,0,10,23,24
103,103,0,16,0,20,23,18
87,87,0,18,0,11,18,16
81,81,0,17,0,15,21,24
67,67,0,23,0,19,15,20
76,76,0,17,0,8,26,16
44,44,0,23,0,8,29,22
43,43,0,23,0,17,20,29
49,49,0,11,0,8,26,20
38,38,0,19,0,18,24,18
29,29,0,15,0,16,13,16
21,21,0,20,0,21,23,16
24,24,0,18,0,7,17,25
24,24,0,20,0,13,28,21
17,17,0,18,0,21,17,20
13,13,0,15,0,12,20,20
7,7,0,21,0,14,18,18
6,6,0,13,0,18,26,20
6,6,0,20,0,8,13,24
5,5,0,20,0,9,17,23
4,4,0,26,0,11,17,20
0,0,0,19,0,6,23,24
5,5,0,19,0,10,21,30
2,2,0,21,0,8,19,20
2,2,0,16,0,9,27,20
0,0,0,14,0,9,21,18
0,0,0,17,0,9,15,16
2,2,0,10,0,11,22,17
4,4,0,15,0,8,18,20
2,2,0,21,0,7,21,22
4,4,0,18,0,10,20,16
5,5,0,16,0,8,22,28
6,6,0,21,0,5,21,20
10,10,0,19,0,6,20,24
9,9,0,23,0,6,33,21
9,9,0,25,0,9,17,24
16,16,0,27,0,3,16,13
13,13,0,20,0,7,22,22
26,26,0,27,0,4,21,21
22,22,0,24,0,6,15,13
29,29,0,22,0,4,21,22
24,24,0,20,0,6,18,22
40,40,0,13,0,4,14,18
56,56,0,13,0,1,23,23
62,62,0,13,0,2,18,21
70,70,0,24,0,2,27,25
81,81,0,15,0,0,18,19
88,88,0,11,0,1,16,16
106,106,0,21,0,1,17,18
116,116,0,19,0,2,13,19
146,146,0,11,0,0,19,16
165,165,0,20,0,0,19,30
183,183,0,24,0,1,24,21
169,169,0,34,0,2,21,21
220,220,0,22,0,2,24,20
211,211,0,21,0,1,17,18
239,239,0,26,0,0,16,24
234,234,0,18,0,0,19,22
304,304,0,17,0,1,31,17
315,315,0,21,0,0,14,14
336,336,0,19,0,0,21,24
356,356,0,28,0,0,16,19
394,394,0,24,0,0,21,24
446,446,0,18,0,1,24,18
439,439,0,16,0,2,14,12
491,491,0,18,0,0,15,22
498,498,0,16,0,0,17,19
516,516,0,19,0,0,13,27
568,568,0,20,0,1,24,21
549,549,0,15,0,0,29,22
531,531,0,20,0,0,29,19
585,585,0,24,0,0,19,16
605,605,0,21,0,0,26,15
630,630,0,20,0,1,27,19
630,630,0,21,0,0,16,21
602,602,0,25,0,1,24,16
656,656,0,12,0,1,20,12
697,697,0,24,0,0,16,17
695,695,0,21,0,1,20,17
676,676,0,26,0,0,18,25
663,663,0,18,0,0,21,16
684,684,0,32,0,1,21,21
729,729,0,18,0,0,21,28
740,740,0,27,0,0,19,24
685,685,0,18,0,2,17,23
690,690,0,20,0,3,20,24
678,678,0,20,0,0,16,23
652,652,0,22,0,2,20,18
671,671,0,20,0,3,17,14
584,584,0,26,0,4,15,17
598,598,0,22,0,2,21,20
623,623,0,17,0,5,25,15
550,550,0,18,0,2,16,22
578,578,0,19,0,7,18,22
540,540,0,17,0,1,24,9
548,548,0,26,0,12,25,20
477,477,0,20,0,9,17,27
466,466,0,15,0,8,28,20
423,423,0,25,0,16,22,20
399,399,0,21,0,14,13,21
361,361,0,27,0,12,28,28
361,361,0,15,0,9,26,21
312,312,0,29,0,17,21,25
296,296,0,16,0,15,13,20
292,292,0,15,0,20,20,14
282,282,0,18,0,13,21,24
234,234,0,22,0,16,18,20
230,230,0,31,0,19,21,17
208,208,0,16,0,18,23,7
180,180,0,13,0,14,19,14
154,154,0,18,0,23,21,19
134,134,0,14,0,24,16,18
130,130,0,22,0,20,19,19
124,124,0,14,0,21,19,26
116,116,0,17,0,26,24,17
95,95,0,23,0,27,19,18
72,72,0,19,0,11,17,14
65,65,0,16,0,16,23,16
61,61,0,15,0,20,27,15
55,55,0,14,0,32,18,20
42,42,0,23,0,22,21,20
37,37,0,17,0,30,19,19
29,29,0,28,0,20,23,29
16,16,0,24,0,18,12,25
21,21,0,17,0,17,22,16
26,26,0,16,0,12,21,18
15,15,0,23,0,29,25,21
10,10,0,17,0,21,21,25
10,10,0,18,0,19,20,23
13,13,0,25,0,17,21,17
8,8,0,24,0,22,20,26
9,9,0,24,0,11,20,20
6,6,0,17,0,11,26,27
8,8,0,17,0,21,20,29
5,5,0,10,0,16,21,13
7,7,0,27,0,11,21,15
8,8,0,24,0,10,16,15
9,9,0,27,0,7,28,19
14,14,0,32,0,11,21,31
9,9,0,21,0,11,22,21
18,18,0,15,0,9,23,22
22,22,0,19,0,10,22,19
23,23,0,20,0,6,18,25
23,23,0,16,0,4,23,19
32,32,0,24,0,8,23,23
38,38,0,15,0,4,30,21
42,42,0,19,0,4,18,19
48,48,0,18,0,6,24,18
56,56,0,26,0,4,22,16
76,76,0,27,0,10,15,19
96,96,0,27,0,3,18,27
93,93,0,16,0,10,21,22
117,117,0,15,0,4,22,25
127,127,0,17,0,4,21,20
136,136,0,33,0,3,28,16
154,154,0,23,0,1,26,18
180,180,0,18,0,3,24,16
214,214,0,16,0,1,16,34
222,222,0,22,0,1,25,16
230,230,0,21,0,0,23,21
278,278,0,19,0,2,20,19
291,291,0,17,0,0,16,16
328,328,0,21,0,2,13,17
335,335,0,23,0,0,19,18
388,388,0,14,0,0,21,16
360,360,0,13,0,0,23,27
438,438,0,15,0,0,21,23
438,438,0,17,0,0,20,17
514,514,0,14,0,1,16,31
538,538,0,24,0,0,25,21
546,546,0,24,0,0,24,17
590,590,0,21,0,0,18,22
588,588,0,9,0,0,18,22
591,591,0,16,0,1,26,24
648,648,0,17,0,0,24,25
708,708,0,22,0,1,19,18
731,731,0,28,0,0,20,14
774,774,0,19,0,0,22,27
816,816,0,15,0,0,18,20
854,854,0,15,0,0,18,19
867,867,0,15,0,1,21,16
869,869,0,20,0,0,26,18
960,960,0,18,0,2,36,27
883,883,0,16,0,1,23,28
902,902,0,30,0,0,14,21
926,926,0,17,0,0,15,23
940,940,0,11,0,0,15,17
929,929,0,13,0,1,20,14
954,954,0,16,0,0,17,17
889,889,0,18,0,2,10,19
945,945,0,22,0,1,20,25
926,926,0,23,0,2,16,24
931,931,0,18,0,2,23,12
884,884,0,20,0,2,21,22
930,930,0,23,0,3,38,27
872,872,0,23,0,3,20,15
863,863,0,22,0,8,20,22
827,827,0,20,0,7,32,19
797,797,0,22,0,8,16,23
847,847,0,19,0,12,32,23
775,775,0,18,0,6,17,29
723,723,0,26,0,12,15,21
724,724,0,20,0,13,25,26
671,671,0,22,0,9,27,32
630,630,0,18,0,17,21,19
625,625,0,22,0,12,20,16
598,598,0,24,0,24,16,23
582,582,0,22,0,24,18,25
575,575,0,15,0,23,15,21
464,464,0,17,0,17,13,13
441,441,0,19,0,24,25,19
426,426,0,31,0,17,30,18
413,413,0,25,0,25,22,19
386,386,0,22,0,26,19,35
351,351,0,17,0,26,19,18
327,327,0,21,0,35,22,17
263,263,0,23,0,35,21,19
273,273,0,25,0,34,18,17
239,239,0,24,0,28,25,15
234,234,0,20,0,30,18,23
204,204,0,22,0,27,23,23
178,178,0,27,0,31,19,24
173,173,0,22,0,36,20,23
135,135,0,22,0,29,20,17
113,113,0,22,0,36,16,16
142,142,0,11,0,33,19,13
84,84,0,21,0,38,17,19
83,83,0,26,0,21,25,14
68,68,0,16,0,30,19,26
56,56,0,19,0,25,27,14
61,61,0,21,0,31,18,16
54,54,0,25,0,28,22,24
42,42,0,27,0,33,25,20
37,37,0,26,0,33,16,16
35,35,0,20,0,27,17,27
25,25,0,25,0,26,24,20
24,24,0,27,0,42,22,13
27,27,0,22,0,21,23,26
15,15,0,27,0,22,13,16
18,18,0,22,0,11,28,18
19,19,0,27,0,22,25,19
11,11,0,22,0,22,19,18
21,21,0,10,0,21,13,23
15,15,0,17,0,17,16,18
20,20,0,13,0,20,11,16
22,22,0,18,0,11,26,17
31,31,0,21,0,23,17,26
28,28,0,22,0,13,21,16
36,36,0,15,0,18,18,19
35,35,0,17,0,10,25,14
30,30,0,18,0,12,12,21
51,51,0,25,0,5,22,21
68,68,0,19,0,5,18,21
77,77,0,25,0,5,13,28
73,73,0,18,0,7,24,16
84,84,0,23,0,5,20,30
96,96,0,16,0,10,11,16
106,106,0,18,0,4,16,23
135,135,0,17,0,4,15,16
146,146,0,21,0,2,18,21
138,138,0,16,0,3,22,13
183,183,0,13,0,4,24,12
202,202,0,21,0,2,32,13
203,203,0,15,0,1,24,22
230,230,0,18,0,1,24,26
259,259,0,12,0,1,18,16
298,298,0,12,0,2,17,23
342,342,0,21,0,1,19,29
327,327,0,26,0,2,19,21
401,401,0,18,0,0,16,21
394,394,0,24,0,2,28,13
433,433,0,29,0,4,28,20
470,470,0,15,0,1,29,24
499,499,0,22,0,4,12,14
552,552,0,22,0,0,20,20
547,547,0,16,0,1,28,23
620,620,0,29,0,0,23,22
636,636,0,22,0,0,13,25
679,679,0,26,0,0,22,23
732,732,0,28,0,0,17,22
733,733,0,21,0,0,21,22
814,814,0,19,0,0,15,17
811,811,0,24,0,0,10,21
856,856,0,18,0,0,20,17
891,891,0,21,0,0,23,19
930,930,0,19,0,1,21,20
954,954,0,25,0,1,25,19
909,909,0,18,0,1,28,27
978,978,0,12,0,0,19,21
979,979,0,18,0,1,19,32
965,965,0,16,0,1,18,14
1091,1091,0,23,0,0,23,20
1109,1109,0,20,0,2,16,19
1045,1045,0,21,0,1,17,19
1096,1096,0,21,0,3,23,16
1092,1092,0,22,0,2,28,22
1109,1109,0,21,0,0,21,24
1149,1149,0,16,0,3,23,20
1119,1119,0,26,0,7,17,21
1101,1101,0,18,0,4,21,17
1087,1087,0,27,0,2,28,23
1094,1094,0,27,0,5,19,16
1091,1091,0,16,0,1,18,18
1031,1031,0,29,0,7,22,23
1049,1049,0,17,0,5,18,18
952,952,0,15,0,9,16,17
999,999,0,18,0,12,21,23
875,875,0,20,0,13,16,22
